card_id	review_time	review_rating	review_state	review_duration	review_date	real_days	delta_t	i	t_history	r_history	y
2009640.0	-2147483648	3	1.0	5.0	2022-10-21 18:17:54+02:00	2459873.5	11	6	0,1,4,11,5	2,1,3,1,3	1
2009640.0	-2147483648	1	1.0	5.0	2022-11-17 02:31:38+01:00	2459900.5	27	7	0,1,4,11,5,11	2,1,3,1,3,3	0
2009640.0	-2147483648	1	1.0	5.0	2022-11-23 01:45:27+01:00	2459906.5	6	8	0,1,4,11,5,11,27	2,1,3,1,3,3,1	0
2009640.0	-2147483648	3	1.0	5.0	2022-12-01 20:54:23+01:00	2459914.5	8	9	0,1,4,11,5,11,27,6	2,1,3,1,3,3,1,1	1
2009640.0	-2147483648	3	1.0	5.0	2022-12-22 01:53:17+01:00	2459935.5	21	10	0,1,4,11,5,11,27,6,8	2,1,3,1,3,3,1,1,3	1
2009640.0	-2147483648	3	1.0	5.0	2023-01-31 12:40:21+01:00	2459975.5	40	11	0,1,4,11,5,11,27,6,8,21	2,1,3,1,3,3,1,1,3,3	1
2009640.0	-2147483648	1	1.0	5.0	2023-04-22 13:43:48+02:00	2460056.5	81	12	0,1,4,11,5,11,27,6,8,21,40	2,1,3,1,3,3,1,1,3,3,3	0
2009640.0	-2147483648	3	1.0	5.0	2023-04-30 03:05:35+02:00	2460064.5	8	13	0,1,4,11,5,11,27,6,8,21,40,81	2,1,3,1,3,3,1,1,3,3,3,1	1
2009640.0	-2147483648	3	1.0	5.0	2023-05-15 02:27:48+02:00	2460079.5	15	14	0,1,4,11,5,11,27,6,8,21,40,81,8	2,1,3,1,3,3,1,1,3,3,3,1,3	1
2009640.0	-2147483648	3	1.0	5.0	2023-06-14 01:19:36+02:00	2460109.5	30	15	0,1,4,11,5,11,27,6,8,21,40,81,8,15	2,1,3,1,3,3,1,1,3,3,3,1,3,3	1
2009640.0	-2147483648	3	1.0	5.0	2023-08-11 13:55:24+02:00	2460167.5	58	16	0,1,4,11,5,11,27,6,8,21,40,81,8,15,30	2,1,3,1,3,3,1,1,3,3,3,1,3,3,3	1
2009640.0	-2147483648	3	1.0	5.0	2023-12-01 13:25:53+01:00	2460279.5	112	17	0,1,4,11,5,11,27,6,8,21,40,81,8,15,30,58	2,1,3,1,3,3,1,1,3,3,3,1,3,3,3,3	1
2009780.0	-2147483648	1	1.0	5.0	2022-08-25 16:26:28+02:00	2459816.5	0	1			0
2009780.0	-2147483648	1	1.0	5.0	2022-08-26 17:14:40+02:00	2459817.5	1	2	0	1	0
2009780.0	-2147483648	2	1.0	5.0	2022-08-30 19:13:31+02:00	2459821.5	4	3	0,1	1,1	1
2009780.0	-2147483648	2	1.0	5.0	2022-09-04 20:43:39+02:00	2459826.5	5	4	0,1,4	1,1,2	1
2009780.0	-2147483648	1	1.0	5.0	2022-09-07 15:48:18+02:00	2459829.5	3	5	0,1,4,5	1,1,2,2	0
2009780.0	-2147483648	3	1.0	5.0	2022-09-12 09:23:15+02:00	2459834.5	5	6	0,1,4,5,3	1,1,2,2,1	1
2009780.0	-2147483648	3	1.0	5.0	2022-09-23 00:09:31+02:00	2459844.5	10	7	0,1,4,5,3,5	1,1,2,2,1,3	1
2009780.0	-2147483648	1	1.0	5.0	2022-10-19 21:27:59+02:00	2459871.5	27	8	0,1,4,5,3,5,10	1,1,2,2,1,3,3	0
2009780.0	-2147483648	3	1.0	5.0	2022-10-28 15:08:25+02:00	2459880.5	9	9	0,1,4,5,3,5,10,27	1,1,2,2,1,3,3,1	1
2009780.0	-2147483648	3	1.0	5.0	2022-11-20 01:05:37+01:00	2459903.5	23	10	0,1,4,5,3,5,10,27,9	1,1,2,2,1,3,3,1,3	1
2009780.0	-2147483648	3	1.0	5.0	2023-01-01 23:13:34+01:00	2459945.5	42	11	0,1,4,5,3,5,10,27,9,23	1,1,2,2,1,3,3,1,3,3	1
2009780.0	-2147483648	1	1.0	5.0	2023-03-23 23:31:28+01:00	2460026.5	81	12	0,1,4,5,3,5,10,27,9,23,42	1,1,2,2,1,3,3,1,3,3,3	0
2009780.0	-2147483648	3	1.0	5.0	2023-03-31 13:12:48+02:00	2460034.5	8	13	0,1,4,5,3,5,10,27,9,23,42,81	1,1,2,2,1,3,3,1,3,3,3,1	1
2009780.0	-2147483648	2	1.0	5.0	2023-04-14 18:24:14+02:00	2460048.5	14	14	0,1,4,5,3,5,10,27,9,23,42,81,8	1,1,2,2,1,3,3,1,3,3,3,1,3	1
2009780.0	-2147483648	3	1.0	5.0	2023-05-03 18:41:03+02:00	2460067.5	19	15	0,1,4,5,3,5,10,27,9,23,42,81,8,14	1,1,2,2,1,3,3,1,3,3,3,1,3,2	1
2009780.0	-2147483648	2	1.0	5.0	2023-06-08 01:26:36+02:00	2460103.5	36	16	0,1,4,5,3,5,10,27,9,23,42,81,8,14,19	1,1,2,2,1,3,3,1,3,3,3,1,3,2,3	1
2009780.0	-2147483648	3	1.0	5.0	2023-07-25 04:23:11+02:00	2460150.5	47	17	0,1,4,5,3,5,10,27,9,23,42,81,8,14,19,36	1,1,2,2,1,3,3,1,3,3,3,1,3,2,3,2	1
2009780.0	-2147483648	3	1.0	5.0	2023-10-19 10:31:03+02:00	2460236.5	86	18	0,1,4,5,3,5,10,27,9,23,42,81,8,14,19,36,47	1,1,2,2,1,3,3,1,3,3,3,1,3,2,3,2,3	1
2009980.0	-2147483648	3	1.0	5.0	2023-06-02 23:21:56+02:00	2460097.5	0	1			1
2009980.0	-2147483648	3	1.0	5.0	2023-06-11 20:10:03+02:00	2460106.5	9	2	0	3	1
2009980.0	-2147483648	2	1.0	5.0	2023-07-11 01:38:26+02:00	2460136.5	30	3	0,9	3,3	1
2009980.0	-2147483648	3	1.0	5.0	2023-09-04 14:28:13+02:00	2460191.5	55	4	0,9,30	3,3,2	1
2010000.0	-2147483648	1	1.0	5.0	2023-10-31 15:53:38+01:00	2460248.5	0	1			0
2010000.0	-2147483648	3	1.0	5.0	2023-11-05 01:04:23+01:00	2460253.5	5	2	0	1	1
2010000.0	-2147483648	3	1.0	5.0	2023-11-25 19:56:07+01:00	2460273.5	20	3	0,5	1,3	1
2010030.0	-2147483648	1	1.0	5.0	2022-09-15 00:21:04+02:00	2459836.5	0	1			0
2010030.0	-2147483648	1	1.0	5.0	2022-09-16 00:21:41+02:00	2459837.5	1	2	0	1	0
2010030.0	-2147483648	1	1.0	5.0	2022-09-19 23:28:33+02:00	2459841.5	4	3	0,1	1,1	0
2010030.0	-2147483648	3	1.0	5.0	2022-09-25 00:29:23+02:00	2459846.5	5	4	0,1,4	1,1,1	1
2010030.0	-2147483648	1	1.0	5.0	2022-10-05 01:33:50+02:00	2459857.5	11	5	0,1,4,5	1,1,1,3	0
2010030.0	-2147483648	3	1.0	5.0	2022-10-09 15:19:10+02:00	2459861.5	4	6	0,1,4,5,11	1,1,1,3,1	1
2010030.0	-2147483648	3	1.0	5.0	2022-10-22 00:01:40+02:00	2459873.5	12	7	0,1,4,5,11,4	1,1,1,3,1,3	1
2010030.0	-2147483648	1	1.0	5.0	2022-11-01 12:21:39+01:00	2459884.5	11	8	0,1,4,5,11,4,12	1,1,1,3,1,3,3	0
2010030.0	-2147483648	2	1.0	5.0	2022-11-12 13:46:14+01:00	2459895.5	11	9	0,1,4,5,11,4,12,11	1,1,1,3,1,3,3,1	1
2010030.0	-2147483648	3	1.0	5.0	2022-11-24 12:25:04+01:00	2459907.5	12	10	0,1,4,5,11,4,12,11,11	1,1,1,3,1,3,3,1,2	1
2010030.0	-2147483648	3	1.0	5.0	2022-12-15 16:33:23+01:00	2459928.5	21	11	0,1,4,5,11,4,12,11,11,12	1,1,1,3,1,3,3,1,2,3	1
2010030.0	-2147483648	3	1.0	5.0	2023-01-23 01:18:07+01:00	2459967.5	39	12	0,1,4,5,11,4,12,11,11,12,21	1,1,1,3,1,3,3,1,2,3,3	1
2010030.0	-2147483648	1	1.0	5.0	2023-03-31 00:16:24+02:00	2460033.5	66	13	0,1,4,5,11,4,12,11,11,12,21,39	1,1,1,3,1,3,3,1,2,3,3,3	0
2010030.0	-2147483648	3	1.0	5.0	2023-04-27 02:00:56+02:00	2460061.5	28	14	0,1,4,5,11,4,12,11,11,12,21,39,66	1,1,1,3,1,3,3,1,2,3,3,3,1	1
2010030.0	-2147483648	3	1.0	5.0	2023-06-12 00:35:55+02:00	2460106.5	45	15	0,1,4,5,11,4,12,11,11,12,21,39,66,28	1,1,1,3,1,3,3,1,2,3,3,3,1,3	1
2010030.0	-2147483648	2	1.0	5.0	2023-08-30 23:00:44+02:00	2460186.5	80	16	0,1,4,5,11,4,12,11,11,12,21,39,66,28,45	1,1,1,3,1,3,3,1,2,3,3,3,1,3,3	1
2010910.0	-2147483648	1	1.0	5.0	2023-03-03 05:13:18+01:00	2460006.5	0	1			0
2010910.0	-2147483648	3	1.0	5.0	2023-03-05 01:08:36+01:00	2460008.5	2	2	0	1	1
2010910.0	-2147483648	3	1.0	5.0	2023-03-11 22:26:32+01:00	2460014.5	6	3	0,2	1,3	1
2010910.0	-2147483648	3	1.0	5.0	2023-04-04 00:48:44+02:00	2460037.5	23	4	0,2,6	1,3,3	1
2010910.0	-2147483648	3	1.0	5.0	2023-06-20 01:01:42+02:00	2460115.5	78	5	0,2,6,23	1,3,3,3	1
2012190.0	-2147483648	3	1.0	5.0	2023-10-31 16:52:06+01:00	2460248.5	0	1			1
2012190.0	-2147483648	3	1.0	5.0	2023-11-11 12:17:22+01:00	2460259.5	11	2	0	3	1
2012480.0	-2147483648	1	1.0	5.0	2022-09-01 21:56:56+02:00	2459823.5	0	1			0
2012480.0	-2147483648	3	1.0	5.0	2022-09-02 21:47:55+02:00	2459824.5	1	2	0	1	1
2012480.0	-2147483648	3	1.0	5.0	2022-09-05 16:38:17+02:00	2459827.5	3	3	0,1	1,3	1
2012480.0	-2147483648	3	1.0	5.0	2022-09-15 12:02:57+02:00	2459837.5	10	4	0,1,3	1,3,3	1
2012480.0	-2147483648	3	1.0	5.0	2022-10-18 17:39:02+02:00	2459870.5	33	5	0,1,3,10	1,3,3,3	1
2012480.0	-2147483648	3	1.0	5.0	2023-02-07 00:19:41+01:00	2459981.5	111	6	0,1,3,10,33	1,3,3,3,3	1
2012540.0	-2147483648	3	1.0	5.0	2022-12-31 18:18:55+01:00	2459944.5	0	1			1
2012540.0	-2147483648	3	1.0	5.0	2023-01-09 12:36:19+01:00	2459953.5	9	2	0	3	1
2012540.0	-2147483648	3	1.0	5.0	2023-02-10 01:02:32+01:00	2459985.5	32	3	0,9	3,3	1
2012540.0	-2147483648	3	1.0	5.0	2023-05-30 16:04:47+02:00	2460094.5	109	4	0,9,32	3,3,3	1
2013005.0	-2147483648	3	1.0	5.0	2023-07-06 02:56:05+02:00	2460131.5	0	1			1
2013005.0	-2147483648	3	1.0	5.0	2023-07-15 00:50:30+02:00	2460139.5	8	2	0	3	1
2013005.0	-2147483648	3	1.0	5.0	2023-08-14 06:50:22+02:00	2460170.5	31	3	0,8	3,3	1
2013005.0	-2147483648	3	1.0	5.0	2023-11-22 13:25:20+01:00	2460270.5	100	4	0,8,31	3,3,3	1
2013360.0	-2147483648	1	1.0	5.0	2023-07-06 02:54:36+02:00	2460131.5	0	1			0
2013360.0	-2147483648	1	1.0	5.0	2023-07-08 21:12:06+02:00	2460133.5	2	2	0	1	0
2013360.0	-2147483648	3	1.0	5.0	2023-07-14 18:09:19+02:00	2460139.5	6	3	0,2	1,1	1
2013360.0	-2147483648	3	1.0	5.0	2023-08-01 16:01:03+02:00	2460157.5	18	4	0,2,6	1,1,3	1
2013360.0	-2147483648	3	1.0	5.0	2023-10-05 23:00:18+02:00	2460222.5	65	5	0,2,6,18	1,1,3,3	1
2014450.0	-2147483648	1	1.0	5.0	2023-03-03 05:00:41+01:00	2460006.5	0	1			0
2014450.0	-2147483648	3	1.0	5.0	2023-03-05 01:22:02+01:00	2460008.5	2	2	0	1	1
2014450.0	-2147483648	1	1.0	5.0	2023-03-11 22:20:20+01:00	2460014.5	6	3	0,2	1,3	0
2014450.0	-2147483648	3	1.0	5.0	2023-03-16 03:09:15+01:00	2460019.5	5	4	0,2,6	1,3,1	1
2014450.0	-2147483648	3	1.0	5.0	2023-03-27 23:05:51+02:00	2460030.5	11	5	0,2,6,5	1,3,1,3	1
2014450.0	-2147483648	3	1.0	5.0	2023-04-24 01:25:13+02:00	2460058.5	28	6	0,2,6,5,11	1,3,1,3,3	1
2014450.0	-2147483648	3	1.0	5.0	2023-06-24 18:39:40+02:00	2460119.5	61	7	0,2,6,5,11,28	1,3,1,3,3,3	1
2014450.0	-2147483648	3	1.0	5.0	2023-11-11 21:43:18+01:00	2460259.5	140	8	0,2,6,5,11,28,61	1,3,1,3,3,3,3	1
2015370.0	-2147483648	3	1.0	5.0	2022-08-25 15:34:09+02:00	2459816.5	0	1			1
2015370.0	-2147483648	3	1.0	5.0	2022-09-01 14:30:33+02:00	2459823.5	7	2	0	3	1
2015370.0	-2147483648	3	1.0	5.0	2022-09-25 23:18:23+02:00	2459847.5	24	3	0,7	3,3	1
2015370.0	-2147483648	3	1.0	5.0	2022-12-13 20:49:43+01:00	2459926.5	79	4	0,7,24	3,3,3	1
2015370.0	-2147483648	3	1.0	5.0	2023-08-24 14:56:55+02:00	2460180.5	254	5	0,7,24,79	3,3,3,3	1
2015400.0	-2147483648	3	1.0	5.0	2023-03-31 23:06:17+02:00	2460034.5	0	1			1
2015400.0	-2147483648	3	1.0	5.0	2023-04-11 14:27:35+02:00	2460045.5	11	2	0	3	1
2015400.0	-2147483648	3	1.0	5.0	2023-05-19 01:25:58+02:00	2460083.5	38	3	0,11	3,3	1
2015400.0	-2147483648	3	1.0	5.0	2023-09-21 14:33:40+02:00	2460208.5	125	4	0,11,38	3,3,3	1
2015610.0	-2147483648	3	1.0	5.0	2022-07-21 22:26:08+02:00	2459781.5	0	1			1
2015610.0	-2147483648	3	1.0	5.0	2022-07-26 20:33:55+02:00	2459786.5	5	2	0	3	1
2015610.0	-2147483648	3	1.0	5.0	2022-08-09 10:21:38+02:00	2459800.5	14	3	0,5	3,3	1
2015610.0	-2147483648	3	1.0	5.0	2022-09-22 14:55:15+02:00	2459844.5	44	4	0,5,14	3,3,3	1
2015610.0	-2147483648	3	1.0	5.0	2023-02-12 23:05:56+01:00	2459987.5	143	5	0,5,14,44	3,3,3,3	1
2015780.0	-2147483648	1	1.0	5.0	2022-08-31 02:41:17+02:00	2459822.5	0	1			0
2015780.0	-2147483648	1	1.0	5.0	2022-09-02 09:21:02+02:00	2459824.5	2	2	0	1	0
2015780.0	-2147483648	3	1.0	5.0	2022-09-05 17:01:42+02:00	2459827.5	3	3	0,2	1,1	1
2015780.0	-2147483648	3	1.0	5.0	2022-09-13 21:40:59+02:00	2459835.5	8	4	0,2,3	1,1,3	1
2015780.0	-2147483648	3	1.0	5.0	2022-10-05 16:22:58+02:00	2459857.5	22	5	0,2,3,8	1,1,3,3	1
2015780.0	-2147483648	3	1.0	5.0	2022-11-30 12:43:04+01:00	2459913.5	56	6	0,2,3,8,22	1,1,3,3,3	1
2015780.0	-2147483648	3	1.0	5.0	2023-04-20 08:00:40+02:00	2460054.5	141	7	0,2,3,8,22,56	1,1,3,3,3,3	1
2015880.0	-2147483648	1	1.0	5.0	2022-08-28 19:15:15+02:00	2459819.5	0	1			0
2015880.0	-2147483648	3	1.0	5.0	2022-08-29 18:23:13+02:00	2459820.5	1	2	0	1	1
2015880.0	-2147483648	3	1.0	5.0	2022-09-01 21:50:09+02:00	2459823.5	3	3	0,1	1,3	1
2015880.0	-2147483648	3	1.0	5.0	2022-09-12 12:35:54+02:00	2459834.5	11	4	0,1,3	1,3,3	1
2015880.0	-2147483648	3	1.0	5.0	2022-10-18 06:06:40+02:00	2459870.5	36	5	0,1,3,11	1,3,3,3	1
2015880.0	-2147483648	1	1.0	5.0	2023-02-10 14:33:18+01:00	2459985.5	115	6	0,1,3,11,36	1,3,3,3,3	0
2015880.0	-2147483648	3	1.0	5.0	2023-02-20 21:20:55+01:00	2459995.5	10	7	0,1,3,11,36,115	1,3,3,3,3,1	1
2015880.0	-2147483648	3	1.0	5.0	2023-03-19 19:01:45+01:00	2460022.5	27	8	0,1,3,11,36,115,10	1,3,3,3,3,1,3	1
2015880.0	-2147483648	3	1.0	5.0	2023-05-30 15:51:24+02:00	2460094.5	72	9	0,1,3,11,36,115,10,27	1,3,3,3,3,1,3,3	1
2015880.0	-2147483648	3	1.0	5.0	2023-11-28 15:35:46+01:00	2460276.5	182	10	0,1,3,11,36,115,10,27,72	1,3,3,3,3,1,3,3,3	1
2016410.0	-2147483648	3	1.0	5.0	2022-07-26 20:39:40+02:00	2459786.5	0	1			1
2016410.0	-2147483648	4	1.0	5.0	2022-07-31 21:51:30+02:00	2459791.5	5	2	0	3	1
2016410.0	-2147483648	3	1.0	5.0	2022-08-25 21:01:59+02:00	2459816.5	25	3	0,5	3,4	1
2016410.0	-2147483648	3	1.0	5.0	2022-11-17 02:36:05+01:00	2459900.5	84	4	0,5,25	3,4,3	1
2016410.0	-2147483648	3	1.0	5.0	2023-08-19 19:39:15+02:00	2460175.5	275	5	0,5,25,84	3,4,3,3	1
2016470.0	-2147483648	1	1.0	5.0	2022-12-31 18:24:31+01:00	2459944.5	0	1			0
2016470.0	-2147483648	3	1.0	5.0	2023-01-01 14:52:17+01:00	2459945.5	1	2	0	1	1
2016470.0	-2147483648	1	1.0	5.0	2023-01-13 00:22:49+01:00	2459956.5	11	3	0,1	1,3	0
2016470.0	-2147483648	2	1.0	5.0	2023-01-20 00:24:29+01:00	2459963.5	7	4	0,1,11	1,3,1	1
2016470.0	-2147483648	3	1.0	5.0	2023-01-29 15:24:47+01:00	2459973.5	10	5	0,1,11,7	1,3,1,2	1
2016470.0	-2147483648	1	1.0	5.0	2023-03-22 00:49:09+01:00	2460024.5	51	6	0,1,11,7,10	1,3,1,2,3	0
2016470.0	-2147483648	3	1.0	5.0	2023-03-22 01:03:51+01:00	2460025.5	1	7	0,1,11,7,10,51	1,3,1,2,3,1	1
2016470.0	-2147483648	3	1.0	5.0	2023-03-28 20:45:20+02:00	2460031.5	6	8	0,1,11,7,10,51,1	1,3,1,2,3,1,3	1
2016470.0	-2147483648	3	1.0	5.0	2023-04-14 18:31:47+02:00	2460048.5	17	9	0,1,11,7,10,51,1,6	1,3,1,2,3,1,3,3	1
2016470.0	-2147483648	3	1.0	5.0	2023-05-24 10:30:54+02:00	2460088.5	40	10	0,1,11,7,10,51,1,6,17	1,3,1,2,3,1,3,3,3	1
2016470.0	-2147483648	1	1.0	5.0	2023-08-22 21:24:18+02:00	2460178.5	90	11	0,1,11,7,10,51,1,6,17,40	1,3,1,2,3,1,3,3,3,3	0
2016470.0	-2147483648	3	1.0	5.0	2023-08-30 22:17:06+02:00	2460186.5	8	12	0,1,11,7,10,51,1,6,17,40,90	1,3,1,2,3,1,3,3,3,3,1	1
2016470.0	-2147483648	2	1.0	5.0	2023-10-06 20:59:49+02:00	2460223.5	37	13	0,1,11,7,10,51,1,6,17,40,90,8	1,3,1,2,3,1,3,3,3,3,1,3	1
2016470.0	-2147483648	3	1.0	5.0	2023-11-22 16:38:24+01:00	2460270.5	47	14	0,1,11,7,10,51,1,6,17,40,90,8,37	1,3,1,2,3,1,3,3,3,3,1,3,2	1
2018050.0	-2147483648	3	1.0	5.0	2022-12-27 23:44:13+01:00	2459940.5	0	1			1
2018050.0	-2147483648	3	1.0	5.0	2023-01-06 08:26:11+01:00	2459950.5	10	2	0	3	1
2018050.0	-2147483648	3	1.0	5.0	2023-02-07 00:23:29+01:00	2459981.5	31	3	0,10	3,3	1
2018050.0	-2147483648	1	1.0	5.0	2023-05-20 21:03:32+02:00	2460084.5	103	4	0,10,31	3,3,3	0
2018050.0	-2147483648	3	1.0	5.0	2023-05-30 16:31:48+02:00	2460094.5	10	5	0,10,31,103	3,3,3,1	1
2018050.0	-2147483648	3	1.0	5.0	2023-06-26 04:57:29+02:00	2460121.5	27	6	0,10,31,103,10	3,3,3,1,3	1
2018050.0	-2147483648	3	1.0	5.0	2023-09-01 19:02:24+02:00	2460188.5	67	7	0,10,31,103,10,27	3,3,3,1,3,3	1
2020220.0	-2147483648	1	1.0	5.0	2023-07-10 05:27:31+02:00	2460135.5	0	1			0
2020220.0	-2147483648	2	1.0	5.0	2023-07-13 17:59:37+02:00	2460138.5	3	2	0	1	1
2020220.0	-2147483648	3	1.0	5.0	2023-07-19 14:11:43+02:00	2460144.5	6	3	0,3	1,2	1
2020220.0	-2147483648	1	1.0	5.0	2023-08-27 01:18:21+02:00	2460183.5	39	4	0,3,6	1,2,3	0
2020220.0	-2147483648	3	1.0	5.0	2023-09-04 21:37:22+02:00	2460191.5	8	5	0,3,6,39	1,2,3,1	1
2020220.0	-2147483648	3	1.0	5.0	2023-09-10 01:22:11+02:00	2460197.5	6	6	0,3,6,39,8	1,2,3,1,3	1
2020220.0	-2147483648	2	1.0	5.0	2023-10-05 23:29:57+02:00	2460222.5	25	7	0,3,6,39,8,6	1,2,3,1,3,3	1
2020220.0	-2147483648	1	1.0	5.0	2023-11-21 12:40:20+01:00	2460269.5	47	8	0,3,6,39,8,6,25	1,2,3,1,3,3,2	0
2020220.0	-2147483648	3	1.0	5.0	2023-11-29 16:57:05+01:00	2460277.5	8	9	0,3,6,39,8,6,25,47	1,2,3,1,3,3,2,1	1
2020220.0	-2147483648	3	1.0	5.0	2023-12-05 08:28:21+01:00	2460283.5	6	10	0,3,6,39,8,6,25,47,8	1,2,3,1,3,3,2,1,3	1
2020520.0	-2147483648	3	1.0	5.0	2023-12-05 11:27:50+01:00	2460283.5	0	1			1
2020700.0	-2147483648	1	1.0	5.0	2023-03-28 22:20:19+02:00	2460031.5	0	1			0
2020700.0	-2147483648	3	1.0	5.0	2023-03-29 07:56:55+02:00	2460032.5	1	2	0	1	1
2020700.0	-2147483648	3	1.0	5.0	2023-03-31 01:26:10+02:00	2460034.5	2	3	0,1	1,3	1
2020700.0	-2147483648	3	1.0	5.0	2023-04-09 10:23:45+02:00	2460043.5	9	4	0,1,2	1,3,3	1
2020700.0	-2147483648	3	1.0	5.0	2023-05-11 01:43:27+02:00	2460075.5	32	5	0,1,2,9	1,3,3,3	1
2020700.0	-2147483648	3	1.0	5.0	2023-08-22 21:33:04+02:00	2460178.5	103	6	0,1,2,9,32	1,3,3,3,3	1
2021030.0	-2147483648	4	1.0	5.0	2022-08-09 11:06:28+02:00	2459800.5	0	1			1
2021030.0	-2147483648	3	1.0	5.0	2022-08-27 16:50:40+02:00	2459818.5	18	2	0	4	1
2021030.0	-2147483648	3	1.0	5.0	2022-11-02 23:38:02+01:00	2459885.5	67	3	0,18	4,3	1
2021030.0	-2147483648	3	1.0	5.0	2023-06-14 01:15:20+02:00	2460109.5	224	4	0,18,67	4,3,3	1
2021520.0	-2147483648	3	1.0	5.0	2022-11-03 10:57:43+01:00	2459886.5	0	1			1
2021520.0	-2147483648	3	1.0	5.0	2022-11-12 10:36:45+01:00	2459895.5	9	2	0	3	1
2021520.0	-2147483648	3	1.0	5.0	2022-12-11 20:41:40+01:00	2459924.5	29	3	0,9	3,3	1
2021540.0	-2147483648	4	1.0	5.0	2022-07-30 18:50:29+02:00	2459790.5	0	1			1
2021540.0	-2147483648	3	1.0	5.0	2022-08-18 01:18:35+02:00	2459809.5	19	2	0	4	1
2021540.0	-2147483648	3	1.0	5.0	2022-08-27 15:45:55+02:00	2459818.5	9	3	0,19	4,3	1
2021540.0	-2147483648	1	1.0	5.0	2022-09-06 22:52:40+02:00	2459828.5	10	4	0,19,9	4,3,3	0
2021540.0	-2147483648	3	1.0	5.0	2022-09-13 10:20:17+02:00	2459835.5	7	5	0,19,9,10	4,3,3,1	1
2021540.0	-2147483648	3	1.0	5.0	2022-09-29 15:35:15+02:00	2459851.5	16	6	0,19,9,10,7	4,3,3,1,3	1
2021540.0	-2147483648	1	1.0	5.0	2022-11-07 13:23:55+01:00	2459890.5	39	7	0,19,9,10,7,16	4,3,3,1,3,3	0
2021540.0	-2147483648	3	1.0	5.0	2022-11-08 10:39:40+01:00	2459891.5	1	8	0,19,9,10,7,16,39	4,3,3,1,3,3,1	1
2021540.0	-2147483648	1	1.0	5.0	2022-11-20 22:33:18+01:00	2459903.5	12	9	0,19,9,10,7,16,39,1	4,3,3,1,3,3,1,3	0
2021540.0	-2147483648	3	1.0	5.0	2022-12-04 22:54:41+01:00	2459917.5	14	10	0,19,9,10,7,16,39,1,12	4,3,3,1,3,3,1,3,1	1
2021540.0	-2147483648	3	1.0	5.0	2023-01-18 00:36:42+01:00	2459961.5	44	11	0,19,9,10,7,16,39,1,12,14	4,3,3,1,3,3,1,3,1,3	1
2026520.0	-2147483648	4	1.0	5.0	2022-08-09 11:02:11+02:00	2459800.5	0	1			1
2026520.0	-2147483648	3	1.0	5.0	2022-08-27 14:47:17+02:00	2459818.5	18	2	0	4	1
2026520.0	-2147483648	3	1.0	5.0	2022-11-02 13:01:56+01:00	2459885.5	67	3	0,18	4,3	1
2026520.0	-2147483648	3	1.0	5.0	2023-06-14 01:16:39+02:00	2460109.5	224	4	0,18,67	4,3,3	1
2026610.0	-2147483648	1	1.0	5.0	2023-02-24 19:26:19+01:00	2459999.5	0	1			0
2026610.0	-2147483648	3	1.0	5.0	2023-02-25 01:32:38+01:00	2460000.5	1	2	0	1	1
2026610.0	-2147483648	3	1.0	5.0	2023-02-28 20:11:49+01:00	2460003.5	3	3	0,1	1,3	1
2026610.0	-2147483648	3	1.0	5.0	2023-03-14 15:58:08+01:00	2460017.5	14	4	0,1,3	1,3,3	1
2026640.0	-2147483648	1	1.0	5.0	2022-08-03 15:52:37+02:00	2459794.5	0	1			0
2026640.0	-2147483648	3	1.0	5.0	2022-08-05 14:25:27+02:00	2459796.5	2	2	0	1	1
2026640.0	-2147483648	3	1.0	5.0	2022-08-10 12:57:49+02:00	2459801.5	5	3	0,2	1,3	1
2026640.0	-2147483648	3	1.0	5.0	2022-08-27 16:55:35+02:00	2459818.5	17	4	0,2,5	1,3,3	1
2026640.0	-2147483648	3	1.0	5.0	2022-10-25 00:53:44+02:00	2459876.5	58	5	0,2,5,17	1,3,3,3	1
2026640.0	-2147483648	3	1.0	5.0	2023-05-02 12:07:07+02:00	2460066.5	190	6	0,2,5,17,58	1,3,3,3,3	1
2026700.0	-2147483648	1	1.0	5.0	2022-12-13 11:58:27+01:00	2459926.5	0	1			0
2026700.0	-2147483648	3	1.0	5.0	2022-12-19 00:33:23+01:00	2459931.5	5	2	0	1	1
2026850.0	-2147483648	4	1.0	5.0	2022-08-09 11:02:35+02:00	2459800.5	0	1			1
2026850.0	-2147483648	3	1.0	5.0	2022-08-27 16:50:46+02:00	2459818.5	18	2	0	4	1
2026850.0	-2147483648	3	1.0	5.0	2022-11-02 14:02:51+01:00	2459885.5	67	3	0,18	4,3	1
2027100.0	-2147483648	3	1.0	5.0	2022-07-30 18:46:11+02:00	2459790.5	0	1			1
2028260.0	-2147483648	3	1.0	5.0	2022-10-30 11:01:26+01:00	2459882.5	0	1			1
2028260.0	-2147483648	3	1.0	5.0	2022-11-08 10:41:57+01:00	2459891.5	9	2	0	3	1
2028260.0	-2147483648	3	1.0	5.0	2022-12-07 23:47:25+01:00	2459920.5	29	3	0,9	3,3	1
2028260.0	-2147483648	3	1.0	5.0	2023-03-16 02:48:00+01:00	2460019.5	99	4	0,9,29	3,3,3	1
2029360.0	-2147483648	1	1.0	5.0	2023-03-14 02:24:10+01:00	2460017.5	0	1			0
2029360.0	-2147483648	3	1.0	5.0	2023-03-18 00:17:55+01:00	2460020.5	3	2	0	1	1
